config,group_type,group,metric,n,mean,ci_low,ci_high
full,category,multi_turn,nugget_recall,50,0.9476666666666667,0.9053333333333333,0.9813333333333333
full,category,multi_turn,contradiction_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
full,category,multi_turn,severe_harm_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
full,category,multi_turn,harmful_error_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
full,category,multi_turn,faithfulness,50,0.9193706839064454,0.8783787417406651,0.9540283544250187
full,category,multi_turn,citation_recall,50,0.7174873441031073,0.6584356735764569,0.7736006848809476
full,category,multi_turn,supported_citation_rate,50,0.9687049441786283,0.9364242424242426,0.9930909090909091
full,category,multi_turn,cited_source_precision,50,0.5095476190476191,0.41871428571428576,0.6041904761904762
full,category,multi_turn,cited_source_recall,50,0.98,0.8950455641036219,0.9964607407283539
full,category,multi_turn,response_rate,50,1.0,0.9286524008666414,1.0
full,category,multi_turn,over_refusal_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
full,category,multi_turn,answer_relevancy,50,0.6297428305856724,0.607459380691073,0.6508502620163303
full,category,multi_turn,factual_correctness_f1,50,0.3518,0.26300000000000007,0.4416
full,category,multi_turn,tokens_per_turn,50,9259.34,8285.689,10230.366499999998
full,category,multi_turn,llm_calls_per_turn,50,4.24,4.04,4.52
full,category,multi_turn,latency_seconds,50,44.27674000000001,38.994524,50.3911655
full,category,out_of_scope,redirect_accuracy,10,1.0,0.7224672001371107,0.9999999999999999
full,category,out_of_scope,tokens_per_turn,10,803.8,753.695,849.3
full,category,out_of_scope,llm_calls_per_turn,10,2.0,2.0,2.0
full,category,out_of_scope,latency_seconds,10,6.2164,4.9250975,7.3865475
full,category,unanswerable,truthfulness,10,1.0,1.0,1.0
full,category,unanswerable,perfect_rate,10,1.0,0.7224672001371107,0.9999999999999999
full,category,unanswerable,acceptable_rate,10,0.0,0.0,0.2775327998628892
full,category,unanswerable,missing_rate,10,0.0,0.0,0.2775327998628892
full,category,unanswerable,hallucination_rate,10,0.0,0.0,0.2775327998628892
full,category,unanswerable,negative_rejection_rate,10,1.0,0.7224672001371107,0.9999999999999999
full,category,unanswerable,tokens_per_turn,10,12401.4,10157.8225,14551.039999999999
full,category,unanswerable,llm_calls_per_turn,10,8.0,8.0,8.0
full,category,unanswerable,latency_seconds,10,104.1567,93.827,115.1319475
full,eval_group,chunk_risk,truthfulness,70,0.7714285714285715,0.6857142857142857,0.8428571428571429
full,eval_group,chunk_risk,perfect_rate,70,0.6,0.48293796477356277,0.7066574227443838
full,eval_group,chunk_risk,acceptable_rate,70,0.37142857142857144,0.26770651334691126,0.4885279884157288
full,eval_group,chunk_risk,missing_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,chunk_risk,hallucination_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,chunk_risk,nugget_recall,70,0.8138095238095238,0.7457023809523808,0.8785714285714284
full,eval_group,chunk_risk,contradiction_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,chunk_risk,severe_harm_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,chunk_risk,harmful_error_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,chunk_risk,faithfulness,70,0.9561842909008573,0.9316261991848785,0.9769290281056172
full,eval_group,chunk_risk,citation_recall,70,0.7147261032935234,0.6668391113910661,0.7586607434244449
full,eval_group,chunk_risk,supported_citation_rate,69,0.9902253825785482,0.9821982513630111,0.9968048732350793
full,eval_group,chunk_risk,cited_source_precision,70,0.9178571428571428,0.8571428571428571,0.9690476190476192
full,eval_group,chunk_risk,cited_source_recall,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
full,eval_group,chunk_risk,response_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,chunk_risk,over_refusal_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,chunk_risk,answer_relevancy,70,0.8005111726907802,0.7844865425964835,0.8163727175423817
full,eval_group,chunk_risk,factual_correctness_f1,70,0.3911428571428572,0.3242857142857143,0.4601464285714285
full,eval_group,chunk_risk,tokens_per_turn,70,13911.57142857143,13160.75857142857,14648.210357142858
full,eval_group,chunk_risk,llm_calls_per_turn,70,5.6,5.171428571428572,6.0285714285714285
full,eval_group,chunk_risk,latency_seconds,70,123.69668571428572,108.41205464285714,139.10839821428573
full,eval_group,formulary,truthfulness,70,0.9142857142857143,0.8642857142857143,0.9571428571428572
full,eval_group,formulary,perfect_rate,70,0.8428571428571429,0.7401175342315778,0.909923794401382
full,eval_group,formulary,acceptable_rate,70,0.14285714285714285,0.07948941717066599,0.2433841988366675
full,eval_group,formulary,missing_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,formulary,hallucination_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,formulary,nugget_recall,70,0.9416666666666668,0.8995238095238095,0.9752380952380952
full,eval_group,formulary,contradiction_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,formulary,severe_harm_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,formulary,harmful_error_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,formulary,faithfulness,70,0.937314414924466,0.9102937989895167,0.9614478548169803
full,eval_group,formulary,citation_recall,70,0.6521983670084898,0.599039824629363,0.7022041224318601
full,eval_group,formulary,supported_citation_rate,69,0.9686459575046532,0.9337397525984482,0.9919798398059267
full,eval_group,formulary,cited_source_precision,70,0.4514115646258503,0.3794039115646259,0.5260901360544217
full,eval_group,formulary,cited_source_recall,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
full,eval_group,formulary,response_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,formulary,over_refusal_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,formulary,answer_relevancy,70,0.8092288945443077,0.7852765657049816,0.8325530050269538
full,eval_group,formulary,factual_correctness_f1,70,0.4154285714285714,0.3475678571428571,0.4844285714285714
full,eval_group,formulary,tokens_per_turn,70,10129.57142857143,9368.439285714287,10914.5325
full,eval_group,formulary,llm_calls_per_turn,70,4.6571428571428575,4.3428571428571425,5.0
full,eval_group,formulary,latency_seconds,70,56.855914285714285,49.15985035714286,65.34859749999998
full,eval_group,leaflet,truthfulness,70,0.9785714285714285,0.95,1.0
full,eval_group,leaflet,perfect_rate,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
full,eval_group,leaflet,acceptable_rate,70,0.04285714285714286,0.014681541004111405,0.11859668748527552
full,eval_group,leaflet,missing_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,leaflet,hallucination_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,leaflet,nugget_recall,70,0.9838095238095239,0.9609523809523811,1.0
full,eval_group,leaflet,contradiction_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,leaflet,severe_harm_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,leaflet,harmful_error_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,leaflet,faithfulness,70,0.9553970671903804,0.9320958739068542,0.9752197821351506
full,eval_group,leaflet,citation_recall,70,0.7074321785989647,0.6521409902739076,0.7591943656175258
full,eval_group,leaflet,supported_citation_rate,67,0.9699871852856927,0.9487783619779888,0.9879390924167044
full,eval_group,leaflet,cited_source_precision,70,0.8529931972789117,0.7828571428571428,0.9164345238095237
full,eval_group,leaflet,cited_source_recall,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
full,eval_group,leaflet,response_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,leaflet,over_refusal_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,leaflet,answer_relevancy,70,0.8081083534391389,0.7911095868428206,0.8247370570151784
full,eval_group,leaflet,factual_correctness_f1,70,0.5405714285714286,0.4794285714285715,0.602
full,eval_group,leaflet,tokens_per_turn,70,13915.285714285714,13321.757857142857,14501.499642857143
full,eval_group,leaflet,llm_calls_per_turn,70,6.3428571428571425,5.885714285714286,6.8
full,eval_group,leaflet,latency_seconds,70,160.82940000000005,141.85803285714286,181.19163321428573
full,eval_group,multi_intent,truthfulness,70,0.75,0.6142857142857143,0.8571428571428571
full,eval_group,multi_intent,perfect_rate,70,0.7142857142857143,0.5994980341827975,0.8067777962128025
full,eval_group,multi_intent,acceptable_rate,70,0.21428571428571427,0.1343870301710779,0.3239118626347889
full,eval_group,multi_intent,missing_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,multi_intent,hallucination_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
full,eval_group,multi_intent,nugget_recall,70,0.897142857142857,0.8478571428571429,0.94
full,eval_group,multi_intent,contradiction_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
full,eval_group,multi_intent,severe_harm_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
full,eval_group,multi_intent,harmful_error_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
full,eval_group,multi_intent,faithfulness,70,0.9541751318532327,0.9287541813289841,0.9747311822245217
full,eval_group,multi_intent,citation_recall,70,0.6453295367556767,0.6052717974518004,0.6816864766198277
full,eval_group,multi_intent,supported_citation_rate,70,0.9775479262311738,0.9635079873083906,0.9890552682295566
full,eval_group,multi_intent,cited_source_precision,70,0.5569047619047619,0.49428571428571433,0.6173809523809523
full,eval_group,multi_intent,cited_source_recall,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
full,eval_group,multi_intent,response_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,multi_intent,over_refusal_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,multi_intent,answer_relevancy,70,0.8643207410675899,0.8523993420941044,0.8755389521238311
full,eval_group,multi_intent,factual_correctness_f1,70,0.4029999999999999,0.3605714285714286,0.44314642857142855
full,eval_group,multi_intent,tokens_per_turn,70,12300.857142857143,11360.625357142857,13235.53607142857
full,eval_group,multi_intent,llm_calls_per_turn,70,5.285714285714286,4.857142857142857,5.742857142857143
full,eval_group,multi_intent,latency_seconds,70,60.998985714285716,52.83454642857141,70.0656389285714
full,eval_group,noisy_confuser,truthfulness,70,0.8928571428571429,0.8142857142857143,0.9571428571428572
full,eval_group,noisy_confuser,perfect_rate,70,0.8571428571428571,0.7566158011633325,0.920510582829334
full,eval_group,noisy_confuser,acceptable_rate,70,0.1,0.04928930144253951,0.192329148485674
full,eval_group,noisy_confuser,missing_rate,70,0.02857142857142857,0.007870611945441225,0.09832256118423902
full,eval_group,noisy_confuser,hallucination_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,noisy_confuser,nugget_recall,70,0.9342857142857144,0.8842857142857143,0.975
full,eval_group,noisy_confuser,contradiction_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,noisy_confuser,severe_harm_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,noisy_confuser,harmful_error_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
full,eval_group,noisy_confuser,faithfulness,70,0.9506970221700216,0.9278883395392715,0.9710371596482635
full,eval_group,noisy_confuser,citation_recall,70,0.6706369398720426,0.6152557250016709,0.7240910242763194
full,eval_group,noisy_confuser,supported_citation_rate,69,0.9588440945307206,0.9313447981183499,0.9817205726405089
full,eval_group,noisy_confuser,cited_source_precision,70,0.40022108843537413,0.32705739795918365,0.47962712585034023
full,eval_group,noisy_confuser,cited_source_recall,70,0.9285714285714286,0.8434458778290468,0.969105782962153
full,eval_group,noisy_confuser,response_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,noisy_confuser,over_refusal_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,noisy_confuser,answer_relevancy,70,0.7102782393369135,0.6881278985596477,0.7331445074895557
full,eval_group,noisy_confuser,factual_correctness_f1,70,0.4504285714285714,0.38085357142857146,0.5222857142857145
full,eval_group,noisy_confuser,tokens_per_turn,70,9728.128571428571,8913.284642857143,10527.521071428571
full,eval_group,noisy_confuser,llm_calls_per_turn,70,4.4,4.142857142857143,4.685714285714286
full,eval_group,noisy_confuser,latency_seconds,70,61.29795714285716,53.016731785714285,70.94267714285715
full,eval_group,patient_natural,truthfulness,70,1.0,1.0,1.0
full,eval_group,patient_natural,perfect_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,patient_natural,acceptable_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,missing_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,hallucination_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,nugget_recall,70,1.0,1.0,1.0
full,eval_group,patient_natural,contradiction_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,severe_harm_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,harmful_error_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,faithfulness,70,0.9410319893843826,0.9122558219385859,0.9658749548258546
full,eval_group,patient_natural,citation_recall,70,0.6399446781527866,0.5813856065847454,0.6914899345043732
full,eval_group,patient_natural,supported_citation_rate,64,0.9723537746975247,0.9523497921349484,0.988386093073593
full,eval_group,patient_natural,cited_source_precision,70,0.8261904761904761,0.7428571428571429,0.9011904761904762
full,eval_group,patient_natural,cited_source_recall,70,0.9,0.807670851514326,0.9507106985574605
full,eval_group,patient_natural,response_rate,70,1.0,0.9479769375897331,1.0
full,eval_group,patient_natural,over_refusal_rate,70,0.0,0.0,0.05202306241026692
full,eval_group,patient_natural,answer_relevancy,70,0.8711095373158491,0.8538438281585319,0.8877046372893017
full,eval_group,patient_natural,factual_correctness_f1,70,0.5812857142857143,0.5212821428571427,0.6408571428571429
full,eval_group,patient_natural,tokens_per_turn,70,14368.371428571429,13758.69892857143,14957.558928571429
full,eval_group,patient_natural,llm_calls_per_turn,70,7.0285714285714285,6.628571428571429,7.4
full,eval_group,patient_natural,latency_seconds,70,195.5560428571429,170.6193810714286,220.9148360714286
one-step,category,answerable,truthfulness,419,0.8747016706443914,0.8424821002386634,0.9033412887828163
one-step,category,answerable,perfect_rate,419,0.8114558472553699,0.7712371697132421,0.8460154543031675
one-step,category,answerable,acceptable_rate,419,0.15990453460620524,0.12792343155242974,0.19806508245264037
one-step,category,answerable,missing_rate,419,0.011933174224343675,0.0051076152788943115,0.02762677850382035
one-step,category,answerable,hallucination_rate,419,0.016706443914081145,0.00811565061868744,0.034078553493780625
one-step,category,answerable,nugget_recall,419,0.9090692124105011,0.8873906125696102,0.9292372712808274
one-step,category,answerable,contradiction_rate,419,0.016706443914081145,0.00811565061868744,0.034078553493780625
one-step,category,answerable,severe_harm_rate,419,0.011933174224343675,0.0051076152788943115,0.02762677850382035
one-step,category,answerable,harmful_error_rate,419,0.014319809069212411,0.006578984977292078,0.03088531397029929
one-step,category,answerable,faithfulness,419,0.9778473564183061,0.9717336861214902,0.9834251184325533
one-step,category,answerable,citation_recall,419,0.6967957381162164,0.6763461532915486,0.7162968317893226
one-step,category,answerable,supported_citation_rate,409,0.9873420336807699,0.9813282891016625,0.9926149475465519
one-step,category,answerable,cited_source_precision,419,0.7086117740652346,0.6745814155017615,0.7424976559836345
one-step,category,answerable,cited_source_recall,419,0.9379474940334129,0.9106324017338209,0.9573051960210538
one-step,category,answerable,response_rate,419,1.0,0.990915132041669,1.0
one-step,category,answerable,over_refusal_rate,419,0.0,0.0,0.009084867958331154
one-step,category,answerable,answer_relevancy,419,0.8078648072992837,0.7967499984644486,0.8185878191411795
one-step,category,answerable,factual_correctness_f1,419,0.5347494033412888,0.5072070405727924,0.5626497613365156
one-step,category,answerable,tokens_per_turn,419,7874.945107398568,7682.316766109785,8059.734188544152
one-step,category,answerable,llm_calls_per_turn,419,2.0,2.0,2.0
one-step,category,answerable,latency_seconds,419,105.49623627684964,102.33647267303103,108.64697720763725
one-step,category,injection,injection_defence_rate,10,1.0,0.7224672001371107,0.9999999999999999
one-step,category,injection,attack_success_rate,10,0.0,0.0,0.2775327998628892
one-step,category,injection,tokens_per_turn,10,1127.3,777.1975,1632.2025
one-step,category,injection,llm_calls_per_turn,10,1.9,1.7,2.0
one-step,category,injection,latency_seconds,10,8.8482,6.9872950000000005,11.049794999999998
one-step,category,multi_turn,truthfulness,50,0.04,0.0,0.1
one-step,category,multi_turn,perfect_rate,50,0.04,0.011038884327619805,0.1346009068750702
one-step,category,multi_turn,acceptable_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
one-step,category,multi_turn,missing_rate,50,0.96,0.8653990931249297,0.9889611156723802
one-step,category,multi_turn,hallucination_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
one-step,category,multi_turn,nugget_recall,50,0.04,0.0,0.1
one-step,category,multi_turn,contradiction_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
one-step,category,multi_turn,severe_harm_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
one-step,category,multi_turn,harmful_error_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
one-step,category,multi_turn,faithfulness,50,0.9839254728894093,0.9752690108470179,0.991461976955026
one-step,category,multi_turn,citation_recall,50,0.8588554797149724,0.8220282220020215,0.8902827054046285
one-step,category,multi_turn,supported_citation_rate,50,0.9939039968685917,0.9887872259460969,0.9982705896254284
one-step,category,multi_turn,cited_source_precision,50,0.0075,0.0,0.0175
one-step,category,multi_turn,cited_source_recall,50,0.06,0.02061497034897397,0.16217091688838173
one-step,category,multi_turn,response_rate,50,1.0,0.9286524008666414,1.0
one-step,category,multi_turn,over_refusal_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
one-step,category,multi_turn,answer_relevancy,50,0.6382775369542604,0.6131828830132872,0.6642494807503128
one-step,category,multi_turn,factual_correctness_f1,50,0.009000000000000001,0.002,0.017
one-step,category,multi_turn,tokens_per_turn,50,6475.5,5566.9455,7363.7215
one-step,category,multi_turn,llm_calls_per_turn,50,2.0,2.0,2.0
one-step,category,multi_turn,latency_seconds,50,95.07738,89.73158899999999,101.113131
one-step,category,out_of_scope,redirect_accuracy,10,1.0,0.7224672001371107,0.9999999999999999
one-step,category,out_of_scope,tokens_per_turn,10,804.3,779.1975,832.4
one-step,category,out_of_scope,llm_calls_per_turn,10,2.0,2.0,2.0
one-step,category,out_of_scope,latency_seconds,10,3.8802,3.4601899999999994,4.3414025
one-step,category,unanswerable,truthfulness,10,1.0,1.0,1.0
one-step,category,unanswerable,perfect_rate,10,1.0,0.7224672001371107,0.9999999999999999
one-step,category,unanswerable,acceptable_rate,10,0.0,0.0,0.2775327998628892
one-step,category,unanswerable,missing_rate,10,0.0,0.0,0.2775327998628892
one-step,category,unanswerable,hallucination_rate,10,0.0,0.0,0.2775327998628892
one-step,category,unanswerable,negative_rejection_rate,10,1.0,0.7224672001371107,0.9999999999999999
one-step,category,unanswerable,tokens_per_turn,10,6630.4,4831.98,7955.83
one-step,category,unanswerable,llm_calls_per_turn,10,2.0,2.0,2.0
one-step,category,unanswerable,latency_seconds,10,213.2901,147.30742250000003,282.57536
one-step,eval_group,chunk_risk,truthfulness,70,0.7785714285714286,0.7,0.85
one-step,eval_group,chunk_risk,perfect_rate,70,0.6,0.48293796477356277,0.7066574227443838
one-step,eval_group,chunk_risk,acceptable_rate,70,0.38571428571428573,0.280476913015389,0.5028426441069578
one-step,eval_group,chunk_risk,missing_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,chunk_risk,hallucination_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,chunk_risk,nugget_recall,70,0.8002380952380952,0.7299880952380952,0.865
one-step,eval_group,chunk_risk,contradiction_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,chunk_risk,severe_harm_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,chunk_risk,harmful_error_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,chunk_risk,faithfulness,70,0.9786142339976925,0.965301133786848,0.989946558857461
one-step,eval_group,chunk_risk,citation_recall,70,0.7066451197900824,0.6551421880763343,0.754384081130389
one-step,eval_group,chunk_risk,supported_citation_rate,68,0.9955865410680402,0.9895453544320955,1.0
one-step,eval_group,chunk_risk,cited_source_precision,70,0.9345238095238096,0.8821428571428571,0.9773809523809522
one-step,eval_group,chunk_risk,cited_source_recall,70,0.9714285714285714,0.9016774388157609,0.9921293880545587
one-step,eval_group,chunk_risk,response_rate,70,1.0,0.9479769375897331,1.0
one-step,eval_group,chunk_risk,over_refusal_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,chunk_risk,answer_relevancy,70,0.8011819467896149,0.7832935545890722,0.8186611024002419
one-step,eval_group,chunk_risk,factual_correctness_f1,70,0.4754285714285714,0.40871071428571426,0.5435714285714285
one-step,eval_group,chunk_risk,tokens_per_turn,70,8822.142857142857,8544.371428571429,9111.108928571428
one-step,eval_group,chunk_risk,llm_calls_per_turn,70,2.0,2.0,2.0
one-step,eval_group,chunk_risk,latency_seconds,70,103.84127142857142,92.53061892857143,115.30137500000001
one-step,eval_group,formulary,truthfulness,69,0.9130434782608695,0.8623188405797102,0.9565217391304348
one-step,eval_group,formulary,perfect_rate,69,0.8405797101449275,0.7366551828518044,0.9085817572223196
one-step,eval_group,formulary,acceptable_rate,69,0.14492753623188406,0.08067095280675704,0.24663521605213476
one-step,eval_group,formulary,missing_rate,69,0.014492753623188406,0.002562924644588474,0.07763122461144727
one-step,eval_group,formulary,hallucination_rate,69,0.0,3.469446951953614e-18,0.05273725818905173
one-step,eval_group,formulary,nugget_recall,69,0.9333333333333335,0.8871980676328503,0.9710144927536232
one-step,eval_group,formulary,contradiction_rate,69,0.0,3.469446951953614e-18,0.05273725818905173
one-step,eval_group,formulary,severe_harm_rate,69,0.0,3.469446951953614e-18,0.05273725818905173
one-step,eval_group,formulary,harmful_error_rate,69,0.0,3.469446951953614e-18,0.05273725818905173
one-step,eval_group,formulary,faithfulness,69,0.9851853010280682,0.9724490855720814,0.9945508155897174
one-step,eval_group,formulary,citation_recall,69,0.686644081310741,0.6483992390608437,0.7237416751267571
one-step,eval_group,formulary,supported_citation_rate,69,0.9848825691216996,0.9653498675237806,0.9982903569860092
one-step,eval_group,formulary,cited_source_precision,69,0.5062111801242236,0.4299137336093858,0.58375
one-step,eval_group,formulary,cited_source_recall,69,0.9710144927536232,0.9003341623693445,0.9920147973076358
one-step,eval_group,formulary,response_rate,69,1.0,0.9472627418109483,1.0
one-step,eval_group,formulary,over_refusal_rate,69,0.0,3.469446951953614e-18,0.05273725818905173
one-step,eval_group,formulary,answer_relevancy,69,0.827424702995967,0.8036271883200085,0.850169064943986
one-step,eval_group,formulary,factual_correctness_f1,69,0.5260869565217392,0.4611557971014493,0.5905797101449275
one-step,eval_group,formulary,tokens_per_turn,69,7119.028985507246,6568.024637681159,7665.889492753623
one-step,eval_group,formulary,llm_calls_per_turn,69,2.0,2.0,2.0
one-step,eval_group,formulary,latency_seconds,69,109.2711739130435,100.03749746376812,118.50333550724638
one-step,eval_group,leaflet,truthfulness,70,0.9642857142857143,0.9214285714285714,0.9928571428571429
one-step,eval_group,leaflet,perfect_rate,70,0.9428571428571428,0.8620804952516177,0.9775562208992887
one-step,eval_group,leaflet,acceptable_rate,70,0.04285714285714286,0.014681541004111405,0.11859668748527552
one-step,eval_group,leaflet,missing_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,leaflet,hallucination_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,leaflet,nugget_recall,70,0.970952380952381,0.9333333333333335,0.9971428571428571
one-step,eval_group,leaflet,contradiction_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,leaflet,severe_harm_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,leaflet,harmful_error_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,leaflet,faithfulness,70,0.9811812268767156,0.963737491049051,0.9944444444444445
one-step,eval_group,leaflet,citation_recall,70,0.7182080841783406,0.6611770316088648,0.7713478669301729
one-step,eval_group,leaflet,supported_citation_rate,67,0.9932835820895521,0.9828358208955223,1.0
one-step,eval_group,leaflet,cited_source_precision,70,0.8678571428571429,0.8,0.9285714285714286
one-step,eval_group,leaflet,cited_source_recall,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
one-step,eval_group,leaflet,response_rate,70,1.0,0.9479769375897331,1.0
one-step,eval_group,leaflet,over_refusal_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,leaflet,answer_relevancy,70,0.8029924629570313,0.7815839011997356,0.8213329016942748
one-step,eval_group,leaflet,factual_correctness_f1,70,0.6278571428571428,0.5557071428571428,0.6974321428571427
one-step,eval_group,leaflet,tokens_per_turn,70,8183.785714285715,7998.027857142857,8365.272142857142
one-step,eval_group,leaflet,llm_calls_per_turn,70,2.0,2.0,2.0
one-step,eval_group,leaflet,latency_seconds,70,99.8721285714286,91.80957357142856,107.74445785714288
one-step,eval_group,multi_intent,truthfulness,70,0.8214285714285714,0.7214285714285714,0.9
one-step,eval_group,multi_intent,perfect_rate,70,0.7285714285714285,0.6145568826371893,0.8188040031181171
